Date,Advertiser,Advertiser ID,Advertiser Status,Advertiser Integration Code,City,City ID,Country,Browser,Operating System,Device Type,Advertiser Currency,Impressions,Billable Impressions,Clicks,Total Conversions,Media Cost (Advertiser Currency),Click Rate (CTR)
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Unknown,Unknown,IN,Internet Explorer 8,Windows XP,Desktop,INR,1,1.00,0,0.00,0.006027,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Unknown,Unknown,IN,Internet Explorer 8,Windows 7,Desktop,INR,20,20.00,0,0.00,0.128766,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Unknown,Unknown,IN,Internet Explorer 7,Windows 7,Desktop,INR,2,2.00,0,0.00,0.009710,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Unknown,Unknown,IN,Mobile Other,Android,Smart Phone,INR,6,6.00,1,0.00,0.220838,16.667%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Unknown,Unknown,IN,Mobile Other,Android 4.4,Smart Phone,INR,13,13.00,0,0.00,0.491691,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Unknown,Unknown,IN,UCWeb,Android,Smart Phone,INR,100,100.00,0,0.00,3.734772,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Unknown,Unknown,IN,UCWeb,Android 4.1,Smart Phone,INR,245,245.00,1,0.00,8.952866,0.408%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Unknown,Unknown,IN,UCWeb,Android 4.2,Smart Phone,INR,25,25.00,0,0.00,1.024463,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Unknown,Unknown,IN,UCWeb,Android 4.3,Smart Phone,INR,3,3.00,0,0.00,0.113404,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Unknown,Unknown,IN,UCWeb,iOS 7.0,Smart Phone,INR,52,52.00,0,0.00,1.915071,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Unknown,Unknown,IN,UCWeb,Android 4.4,Smart Phone,INR,88,88.00,1,0.00,3.318208,1.136%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Unknown,Unknown,IN,UCWeb,iOS 8.0,Smart Phone,INR,21,21.00,1,0.00,0.773248,4.762%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Unknown,Unknown,IN,UCWeb,iOS 8.1,Smart Phone,INR,148,148.00,1,0.00,5.348636,0.676%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Unknown,Unknown,IN,UCWeb,iOS 8.2,Smart Phone,INR,35,35.00,0,0.00,1.288626,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Unknown,Unknown,IN,UCWeb,iOS 8.3,Smart Phone,INR,117,117.00,1,0.00,4.308283,0.855%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Unknown,Unknown,IN,Firefox Mobile,Android,Smart Phone,INR,142,142.00,0,0.00,5.190128,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Unknown,Unknown,IN,Firefox Mobile,Android 4.0,Smart Phone,INR,4,4.00,0,0.00,0.148671,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Unknown,Unknown,IN,Firefox Mobile,Android 4.1,Smart Phone,INR,1,1.00,0,0.00,0.036833,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Unknown,Unknown,IN,Firefox Mobile,Android 2.2,Smart Phone,INR,25,25.00,0,0.00,0.920773,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Unknown,Unknown,IN,Firefox Mobile,Android 4.2,Smart Phone,INR,38,38.00,0,0.00,1.399513,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Unknown,Unknown,IN,Firefox Mobile,Android 4.3,Smart Phone,INR,4,4.00,0,0.00,0.147040,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Unknown,Unknown,IN,Firefox Mobile,Android 4.4,Smart Phone,INR,70,70.00,0,0.00,2.577595,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Unknown,Unknown,IN,IEMobile,Windows Phone OS 8.0,Smart Phone,INR,7,7.00,0,0.00,0.060206,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Unknown,Unknown,IN,IEMobile,Windows Phone OS 8.1,Smart Phone,INR,10,10.00,0,0.00,0.081637,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Unknown,Unknown,IN,Opera,Windows XP,Desktop,INR,5,5.00,0,0.00,0.027590,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Unknown,Unknown,IN,Opera,Windows 7,Desktop,INR,18,18.00,0,0.00,0.088984,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Unknown,Unknown,Unknown,Safari,iOS,Smart Phone,INR,93,93.00,0,0.00,3.425469,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Unknown,Unknown,Unknown,Safari,iOS 7.1,Smart Phone,INR,9,9.00,0,0.00,0.331137,0.000%
2016/06/11,Hindware Remarketing,950337,Paused,,Hyderabad,1007740,IN,Chrome,Other,Desktop,INR,0,0.00,0,1.00,0.000000,0.000%
2016/06/11,Hindware Remarketing,950337,Paused,,Hyderabad,1007740,IN,Chrome,Windows 7,Desktop,INR,0,0.00,0,1.00,0.000000,0.000%
2016/06/11,Hindware Remarketing,950337,Paused,,Vijayawada,1007742,IN,Chrome,Windows 7,Desktop,INR,0,0.00,0,1.00,0.000000,0.000%
2016/06/11,Hindware Remarketing,950337,Paused,,Gurgaon,1007765,IN,Chrome,Windows 7,Desktop,INR,0,0.00,0,1.00,0.000000,0.000%
2016/06/11,Hindware Remarketing,950337,Paused,,Bangalore,1007768,IN,Firefox,Windows 7,Desktop,INR,0,0.00,0,2.00,0.000000,0.000%
2016/06/11,Hindware Remarketing,950337,Paused,,Bangalore,1007768,IN,Chrome,Other,Desktop,INR,0,0.00,0,1.00,0.000000,0.000%
2016/06/11,Hindware Remarketing,950337,Paused,,Bangalore,1007768,IN,Chrome,Windows XP,Desktop,INR,0,0.00,0,1.00,0.000000,0.000%
2016/06/11,Hindware Remarketing,950337,Paused,,Bangalore,1007768,IN,Safari,iOS 8,Tablet,INR,0,0.00,0,1.00,0.000000,0.000%
2016/06/11,Hindware Remarketing,950337,Paused,,Chennai,1007809,IN,Android Webkit,Android,Smart Phone,INR,0,0.00,0,1.00,0.000000,0.000%
2016/06/11,Hindware Remarketing,950337,Paused,,Kolkata,1007828,IN,Firefox,Other,Desktop,INR,0,0.00,0,1.00,0.000000,0.000%
2016/06/11,Hindware Remarketing,950337,Paused,,Kolkata,1007828,IN,Chrome,Windows 7,Desktop,INR,0,0.00,0,1.00,0.000000,0.000%
2016/06/11,Hindware Remarketing,950337,Paused,,Kolkata,1007828,IN,Chrome,Android,Smart Phone,INR,0,0.00,0,1.00,0.000000,0.000%
2016/06/11,Hindware Remarketing,950337,Paused,,Unknown,Unknown,IN,Chrome,Other,Desktop,INR,0,0.00,0,1.00,0.000000,0.000%
2016/06/11,Hindware Remarketing,950337,Paused,,Unknown,Unknown,IN,Chrome,Windows 7,Desktop,INR,0,0.00,0,2.00,0.000000,0.000%
2016/06/11,Hindware Remarketing,950337,Paused,,Unknown,Unknown,IN,Chrome,Android,Smart Phone,INR,0,0.00,0,1.00,0.000000,0.000%
2016/06/11,Hindware Remarketing,950337,Paused,,Unknown,Unknown,IN,Chrome,Windows 8,Desktop,INR,0,0.00,0,1.00,0.000000,0.000%
2016/06/11,TNT-31st March,1028336,Paused,,Madrid,1005493,ES,Chrome,Windows XP,Desktop,INR,0,0.00,0,1.00,0.000000,0.000%
2016/06/11,TNT-31st March,1028336,Paused,,Leicester,1006867,GB,Safari,iOS,Tablet,INR,0,0.00,0,1.00,0.000000,0.000%
2016/06/11,TNT-31st March,1028336,Paused,,Guwahati,1007745,IN,Android Webkit,Android 4.4,Smart Phone,INR,0,0.00,0,1.00,0.000000,0.000%
2016/06/11,TNT-31st March,1028336,Paused,,Guwahati,1007745,IN,Chrome,Windows 7,Desktop,INR,0,0.00,0,1.00,0.000000,0.000%
2016/06/11,TNT-31st March,1028336,Paused,,New Delhi,1007751,IN,Chrome,Windows 7,Desktop,INR,0,0.00,0,1.00,0.000000,0.000%
2016/06/11,TNT-31st March,1028336,Paused,,Bangalore,1007768,IN,Chrome,Windows 7,Desktop,INR,0,0.00,0,1.00,0.000000,0.000%
2016/06/11,TNT-31st March,1028336,Paused,,Pune,1007788,IN,Chrome,Windows 8,Desktop,INR,0,0.00,0,1.00,0.000000,0.000%
2016/06/11,TNT-31st March,1028336,Paused,,Agartala,1007817,IN,Other,Other,Desktop,INR,0,0.00,0,1.00,0.000000,0.000%
2016/06/11,TNT-31st March,1028336,Paused,,Kolkata,1007828,IN,Chrome,Android,Smart Phone,INR,0,0.00,0,1.00,0.000000,0.000%
2016/06/11,TNT-31st March,1028336,Paused,,Naha,1009798,JP,Chrome,Windows Vista,Desktop,INR,0,0.00,0,1.00,0.000000,0.000%
2016/06/11,TNT-31st March,1028336,Paused,,Unknown,Unknown,IN,Other,Other,Desktop,INR,0,0.00,0,1.00,0.000000,0.000%
2016/06/11,TNT-31st March,1028336,Paused,,Unknown,Unknown,IN,Chrome,Other,Desktop,INR,0,0.00,0,1.00,0.000000,0.000%
2016/06/11,TNT-31st March,1028336,Paused,,Unknown,Unknown,IN,Chrome,Windows XP,Desktop,INR,0,0.00,0,1.00,0.000000,0.000%
2016/06/11,TNT-31st March,1028336,Paused,,Unknown,Unknown,IN,Internet Explorer 11,Windows 7,Desktop,INR,0,0.00,0,1.00,0.000000,0.000%
,,,,,,,,,,,,167301,167301.00,768,32.00,6085.739194,0.459%

Report Time:,2016/06/13 07:41 GMT
Date Range:,2016/06/11 to 2016/06/11
Group By:,Date
Group By:,Advertiser
Group By:,City
Group By:,Country
Group By:,Browser
Group By:,Operating System
Group By:,Device Type
Group By:,Advertiser Currency
Filter by Partner:,610940
