"GEO_PERFORMANCE_REPORT (Apr 1, 2016-Jul 1, 2016)"
Day,Campaign ID,Campaign,Impressions,Clicks,All conv.,Cost,City,Country/Territory,Device
2016-04-11,394914754,Hindware Rimless video promotion,2,0,0.0,0,1007795,2356,Mobile devices with full browsers
2016-04-14,395092114,Hindwarehome FAN ( Content Targeted),1,0,0.0,0,9050519,2356,Computers
2016-04-17,395092114,Hindwarehome FAN ( Content Targeted),19,0,0.0,4940000,1007743,2356,Tablets with full browsers
2016-04-15,395092114,Hindwarehome FAN ( Content Targeted),92,0,0.0,46090000,1007743,2356,Computers
2016-04-15,395092114,Hindwarehome FAN ( Content Targeted),14,0,0.0,6680000,1007795,2356,Computers
2016-04-12,394914754,Hindware Rimless video promotion,27,0,0.0,8170000,1007795,2356,Computers
2016-04-15,395092114,Hindwarehome FAN ( Content Targeted),87,0,0.0,36900000,1007765,2356,Computers
2016-04-16,395092114,Hindwarehome FAN ( Content Targeted),28,0,0.0,8180000,1007749,2356,Tablets with full browsers
2016-04-12,394914754,Hindware Rimless video promotion,1,0,0.0,0,9050526,2356,Mobile devices with full browsers
2016-04-16,395092114,Hindwarehome FAN ( Content Targeted),14,0,0.0,1470000,1007765,2356,Tablets with full browsers
2016-04-15,395092114,Hindwarehome FAN ( Content Targeted),99,0,0.0,31880000,1007828,2356,Tablets with full browsers
2016-04-18,395092114,Hindwarehome FAN ( Content Targeted),1,0,0.0,0,9050519,2356,Computers
2016-04-16,395092114,Hindwarehome FAN ( Content Targeted),1659,0,0.0,609160000,1007828,2356,Mobile devices with full browsers
2016-04-17,395092114,Hindwarehome FAN ( Content Targeted),33,0,0.0,13530000,1007749,2356,Tablets with full browsers
2016-04-14,395092114,Hindwarehome FAN ( Content Targeted),152,0,0.0,54570000,1007743,2356,Mobile devices with full browsers
2016-04-17,395092114,Hindwarehome FAN ( Content Targeted),2,0,0.0,0,1007743,2356,Other
2016-04-12,394914754,Hindware Rimless video promotion,2,0,0.0,0,9040187,2356,Tablets with full browsers
2016-04-16,395092114,Hindwarehome FAN ( Content Targeted),5,0,0.0,0,1007772,2356,Tablets with full browsers
2016-04-12,394914754,Hindware Rimless video promotion,23,0,0.0,5570000,1007826,2356,Tablets with full browsers
2016-04-12,394914754,Hindware Rimless video promotion,17,0,0.0,14090000,1007812,2356,Computers
2016-04-17,395092114,Hindwarehome FAN ( Content Targeted),4,0,0.0,0,9050487,2356,Computers
2016-04-12,394914754,Hindware Rimless video promotion,3,0,0.0,2160000,9050522,2356,Mobile devices with full browsers
2016-04-11,394914754,Hindware Rimless video promotion,1,0,0.0,0,9050503,2356,Mobile devices with full browsers
2016-04-17,395092114,Hindwarehome FAN ( Content Targeted),1,0,0.0,0,9050503,2356,Mobile devices with full browsers
2016-04-12,394914754,Hindware Rimless video promotion,5,0,0.0,0,9050509,2356,Computers
2016-04-16,395092114,Hindwarehome FAN ( Content Targeted),2,0,0.0,930000,9050487,2356,Computers
2016-04-14,395092114,Hindwarehome FAN ( Content Targeted),2,0,0.0,2020000,9040187,2356,Tablets with full browsers
2016-04-17,395092114,Hindwarehome FAN ( Content Targeted),2,0,0.0,0,9040167,2356,Tablets with full browsers
2016-04-11,394914754,Hindware Rimless video promotion,3,0,0.0,0,1007817,2356,Computers
2016-04-18,395092114,Hindwarehome FAN ( Content Targeted),1,0,0.0,0,9050503,2356,Computers
2016-04-18,395092114,Hindwarehome FAN ( Content Targeted),9,0,0.0,3880000,9040181,2356,Computers
2016-04-18,395092114,Hindwarehome FAN ( Content Targeted),2,0,0.0,1170000,9040180,2356,Tablets with full browsers
2016-04-16,395092114,Hindwarehome FAN ( Content Targeted),3753,0,0.0,1252010000,1007768,2356,Mobile devices with full browsers
2016-04-18,395092114,Hindwarehome FAN ( Content Targeted),2,0,0.0,0,1007790,2356,Tablets with full browsers
2016-04-15,395092114,Hindwarehome FAN ( Content Targeted),2,0,0.0,0,9040246,2356,Other
2016-04-14,395092114,Hindwarehome FAN ( Content Targeted),2,0,0.0,0,9040180,2356,Tablets with full browsers
2016-04-14,395092114,Hindwarehome FAN ( Content Targeted),3,0,0.0,1670000,9040197,2356,Mobile devices with full browsers
2016-04-12,394914754,Hindware Rimless video promotion,3,0,0.0,900000,1007814,2356,Computers
2016-04-14,395092114,Hindwarehome FAN ( Content Targeted),18,0,0.0,10380000,1007815,2356,Computers
2016-04-15,395092114,Hindwarehome FAN ( Content Targeted),279,0,0.0,74800000,1007768,2356,Tablets with full browsers
2016-04-17,395092114,Hindwarehome FAN ( Content Targeted),47,0,0.0,5230000,1007815,2356,Mobile devices with full browsers
2016-04-12,394914754,Hindware Rimless video promotion,15,0,0.0,2140000,9040192,2356,Computers
2016-04-15,395092114,Hindwarehome FAN ( Content Targeted),151,0,0.0,64010000,1007796,2356,Computers
2016-04-11,394914754,Hindware Rimless video promotion,4,0,0.0,5200000,9040198,2356,Mobile devices with full browsers
2016-04-16,395092114,Hindwarehome FAN ( Content Targeted),4,0,0.0,0,1007747,2356,Mobile devices with full browsers
2016-04-14,395092114,Hindwarehome FAN ( Content Targeted),1,0,0.0,0,9050525,2356,Mobile devices with full browsers
2016-04-11,394914754,Hindware Rimless video promotion,15,0,0.0,5120000,9040229,2356,Mobile devices with full browsers
2016-04-18,395092114,Hindwarehome FAN ( Content Targeted),6,0,0.0,1550000,9040197,2356,Mobile devices with full browsers
2016-04-11,394914754,Hindware Rimless video promotion,1,0,0.0,0,9040239,2356,Tablets with full browsers
2016-04-13,394914754,Hindware Rimless video promotion,1,0,0.0,0,1007815,2356,Computers
2016-04-14,395092114,Hindwarehome FAN ( Content Targeted),1,0,0.0,0,9050530,2356,Other
2016-04-12,394914754,Hindware Rimless video promotion,2,0,0.0,3880000,1007821,2356,Tablets with full browsers
2016-04-14,395092114,Hindwarehome FAN ( Content Targeted),492,0,0.0,151940000,1007768,2356,Tablets with full browsers
2016-04-17,395092114,Hindwarehome FAN ( Content Targeted),11,0,0.0,3370000,1007806,2356,Computers
2016-04-11,394914754,Hindware Rimless video promotion,5,0,0.0,5450000,9040239,2356,Mobile devices with full browsers
2016-04-15,395092114,Hindwarehome FAN ( Content Targeted),8,0,0.0,0,9040180,2356,Mobile devices with full browsers
2016-04-12,394914754,Hindware Rimless video promotion,1,0,0.0,0,9050525,2356,Tablets with full browsers
2016-04-14,395092114,Hindwarehome FAN ( Content Targeted),7,0,0.0,1210000,9040235,2356,Tablets with full browsers
2016-04-16,395092114,Hindwarehome FAN ( Content Targeted),6,0,0.0,1050000,9050527,2356,Mobile devices with full browsers
2016-04-13,394914754,Hindware Rimless video promotion,3,0,0.0,0,1007760,2356,Computers
2016-04-16,395092114,Hindwarehome FAN ( Content Targeted),54,0,0.0,20080000,1007818,2356,Mobile devices with full browsers
2016-04-17,395092114,Hindwarehome FAN ( Content Targeted),1,0,0.0,1820000,9040239,2356,Computers
2016-04-17,395092114,Hindwarehome FAN ( Content Targeted),81,0,0.0,32130000,1007827,2356,Mobile devices with full browsers
2016-04-17,395092114,Hindwarehome FAN ( Content Targeted),1,0,0.0,0,1007806,2356,Tablets with full browsers
2016-04-15,395092114,Hindwarehome FAN ( Content Targeted),23,0,0.0,7640000,9040198,2356,Computers
2016-04-13,394914754,Hindware Rimless video promotion,1,0,0.0,2560000,9040192,2356,Computers
2016-04-16,395092114,Hindwarehome FAN ( Content Targeted),2,0,0.0,0,9040191,2356,Computers
2016-04-14,395092114,Hindwarehome FAN ( Content Targeted),66,0,0.0,33450000,1007810,2356,Computers
2016-04-12,394914754,Hindware Rimless video promotion,18,0,0.0,5660000,9050498,2356,Computers
2016-04-12,394914754,Hindware Rimless video promotion,17,0,0.0,8170000,1007803,2356,Mobile devices with full browsers
2016-04-17,395092114,Hindwarehome FAN ( Content Targeted),20,0,0.0,14100000,9040199,2356,Computers
2016-04-18,395092114,Hindwarehome FAN ( Content Targeted),4,0,0.0,2130000,9040190,2356,Computers
2016-04-14,395092114,Hindwarehome FAN ( Content Targeted),24,0,0.0,15380000,1007810,2356,Tablets with full browsers
2016-04-14,395092114,Hindwarehome FAN ( Content Targeted),1,0,0.0,0,9040191,2356,Tablets with full browsers
2016-04-14,395092114,Hindwarehome FAN ( Content Targeted),1,0,0.0,0,1007746,2356,Tablets with full browsers
2016-04-12,394914754,Hindware Rimless video promotion,18,0,0.0,5230000,1007769,2356,Mobile devices with full browsers
2016-04-15,395092114,Hindwarehome FAN ( Content Targeted),63,0,0.0,14070000,1007764,2356,Mobile devices with full browsers
2016-04-12,394914754,Hindware Rimless video promotion,29,0,0.0,5750000,1007764,2356,Mobile devices with full browsers
2016-04-15,395092114,Hindwarehome FAN ( Content Targeted),23,0,0.0,3170000,9050518,2356,Mobile devices with full browsers
2016-04-14,395092114,Hindwarehome FAN ( Content Targeted),51,0,0.0,30940000,9050502,2356,Mobile devices with full browsers
2016-04-16,395092114,Hindwarehome FAN ( Content Targeted),5,0,0.0,1010000,1007816,2356,Tablets with full browsers
2016-04-16,395092114,Hindwarehome FAN ( Content Targeted),5,0,0.0,1620000,1007746,2356,Computers
2016-04-18,395092114,Hindwarehome FAN ( Content Targeted),15,0,0.0,9320000,1007816,2356,Computers
2016-04-16,395092114,Hindwarehome FAN ( Content Targeted),32,0,0.0,10450000,1007816,2356,Mobile devices with full browsers
2016-04-14,395092114,Hindwarehome FAN ( Content Targeted),6,0,0.0,0,1007746,2356,Mobile devices with full browsers
2016-04-11,394914754,Hindware Rimless video promotion,1,0,0.0,0,1007746,2356,Computers
2016-04-12,394914754,Hindware Rimless video promotion,8,0,0.0,620000,1007762,2356,Computers
2016-04-17,395092114,Hindwarehome FAN ( Content Targeted),2501,0,0.0,655240000,1007824,2356,Mobile devices with full browsers
2016-04-17,395092114,Hindwarehome FAN ( Content Targeted),3,0,0.0,0,9040184,2356,Tablets with full browsers
2016-04-11,394914754,Hindware Rimless video promotion,3,0,0.0,0,1007761,2356,Computers
2016-04-16,395092114,Hindwarehome FAN ( Content Targeted),36,0,0.0,14840000,1007744,2356,Computers
2016-04-15,395092114,Hindwarehome FAN ( Content Targeted),8,0,0.0,3380000,9040184,2356,Computers
2016-04-15,395092114,Hindwarehome FAN ( Content Targeted),867,0,0.0,355190000, --,2356,Computers
2016-04-18,395092114,Hindwarehome FAN ( Content Targeted),22,0,0.0,3780000,9050510,2356,Mobile devices with full browsers
2016-04-16,395092114,Hindwarehome FAN ( Content Targeted),137,0,0.0,45440000,1007761,2356,Mobile devices with full browsers
2016-04-17,395092114,Hindwarehome FAN ( Content Targeted),177,0,0.0,46970000,1007761,2356,Mobile devices with full browsers
2016-04-12,394914754,Hindware Rimless video promotion,16,0,0.0,1210000,9040224,2356,Computers
2016-04-13,394914754,Hindware Rimless video promotion,1,0,0.0,0, --,2356,Tablets with full browsers
2016-04-12,394914754,Hindware Rimless video promotion,1,0,0.0,0,1007744,2356,Other
2016-04-13,394914754,Hindware Rimless video promotion,2,0,0.0,2050000,1007762,2356,Computers
2016-04-11,394914754,Hindware Rimless video promotion,1,0,0.0,0,9050481,2356,Tablets with full browsers
2016-04-18,395092114,Hindwarehome FAN ( Content Targeted),11,0,0.0,3040000,9040165,2356,Mobile devices with full browsers
2016-04-11,394914754,Hindware Rimless video promotion,1,0,0.0,0,9050495,2356,Computers
2016-04-18,395092114,Hindwarehome FAN ( Content Targeted),20,0,0.0,4800000,9040184,2356,Mobile devices with full browsers
2016-04-18,395092114,Hindwarehome FAN ( Content Targeted),15,0,0.0,6060000,9040196,2356,Computers
2016-04-12,394914754,Hindware Rimless video promotion,419,0,0.0,115420000,1007740,2356,Tablets with full browsers
2016-04-14,395092114,Hindwarehome FAN ( Content Targeted),3,0,0.0,2140000,9040233,2356,Computers
2016-04-17,395092114,Hindwarehome FAN ( Content Targeted),18,0,0.0,9410000,1007811,2356,Mobile devices with full browsers
2016-04-12,394914754,Hindware Rimless video promotion,4,0,0.0,0,9040196,2356,Tablets with full browsers
2016-04-15,395092114,Hindwarehome FAN ( Content Targeted),2,0,0.0,0,9050492,2356,Mobile devices with full browsers
2016-04-17,395092114,Hindwarehome FAN ( Content Targeted),2,0,0.0,0,9050492,2356,Mobile devices with full browsers
2016-04-18,395092114,Hindwarehome FAN ( Content Targeted),6,0,0.0,2800000,9040171,2356,Computers
2016-04-13,394914754,Hindware Rimless video promotion,1,0,0.0,0,1007797,2356,Computers
2016-04-13,394914754,Hindware Rimless video promotion,1,0,0.0,0,9040204,2356,Computers
2016-04-13,394914754,Hindware Rimless video promotion,1,0,0.0,0,9040201,2356,Computers
2016-04-18,395092114,Hindwarehome FAN ( Content Targeted),42,0,0.0,13780000,9040204,2356,Computers
2016-04-17,395092114,Hindwarehome FAN ( Content Targeted),1,0,0.0,2360000,9050492,2356,Computers
2016-04-18,395092114,Hindwarehome FAN ( Content Targeted),82,0,0.0,21230000,9040204,2356,Mobile devices with full browsers
2016-04-11,394914754,Hindware Rimless video promotion,2,0,0.0,0,1007797,2356,Mobile devices with full browsers
2016-04-11,394914754,Hindware Rimless video promotion,1,0,0.0,2650000,1007811,2356,Mobile devices with full browsers
2016-04-11,390878914,TNT GDN,26,0,0.0,60410,1007745,2356,Tablets with full browsers
2016-04-03,390878914,TNT GDN,138,0,0.0,182390,1007818,2356,Mobile devices with full browsers
2016-04-08,390878914,TNT GDN,78,0,0.0,74500,9040192,2356,Mobile devices with full browsers
2016-04-02,390878914,TNT GDN,890,0,0.0,1417230,1007827,2356,Computers
2016-04-12,390878914,TNT GDN,771,1,0.0,1051990,1007745,2356,Computers
2016-04-08,390878914,TNT GDN,212,0,0.0,477700,9040237,2356,Computers
2016-04-16,390878914,TNT GDN,12,0,0.0,26880,9040235,2356,Tablets with full browsers
2016-04-06,390878914,TNT GDN,298,0,0.0,309400,1007745,2356,Mobile devices with full browsers
2016-04-01,390878914,TNT GDN,277,0,0.0,762170,1007814,2356,Computers
2016-04-11,390878914,TNT GDN,978,0,0.0,2126550,1007768,2356,Tablets with full browsers
2016-04-04,390878914,TNT GDN,111,0,0.0,118930,9040212,2356,Mobile devices with full browsers
2016-04-09,390878914,TNT GDN,107,0,0.0,198120,1007796,2356,Tablets with full browsers
2016-04-05,390878914,TNT GDN,91,0,0.0,180120,9040180,2356,Computers
2016-04-02,390878914,TNT GDN,38,0,0.0,71650,9050486,2356,Computers
2016-04-07,390878914,TNT GDN,358,0,0.0,736470,1007806,2356,Computers
2016-04-06,390878914,TNT GDN,54,0,0.0,47310,9040241,2356,Mobile devices with full browsers
2016-04-10,390878914,TNT GDN,14,0,0.0,16030,9040180,2356,Mobile devices with full browsers
2016-04-09,390878914,TNT GDN,1339,0,0.0,2736160,1007760,2356,Computers
2016-04-10,390878914,TNT GDN,3,0,0.0,0,9040181,2356,Tablets with full browsers
2016-04-14,390878914,TNT GDN,18,0,0.0,33340,9050486,2356,Mobile devices with full browsers
2016-04-05,390878914,TNT GDN,781,1,0.0,1074480,1007745,2356,Computers
2016-04-13,390878914,TNT GDN,144,0,0.0,202120,9040229,2356,Mobile devices with full browsers
2016-04-08,390878914,TNT GDN,1315,0,0.0,2578350,1007768,2356,Tablets with full browsers
2016-04-05,390878914,TNT GDN,10,0,0.0,5260,1007818,2356,Tablets with full browsers
2016-04-01,390878914,TNT GDN,9763,3,0.0,12856840,1007768,2356,Mobile devices with full browsers
2016-04-07,390878914,TNT GDN,15,0,0.0,21510,1007790,2356,Tablets with full browsers
2016-04-12,390878914,TNT GDN,11,0,0.0,22440,9040239,2356,Mobile devices with full browsers
2016-04-01,390878914,TNT GDN,6,0,0.0,14190,9050530,2356,Computers
2016-04-12,390878914,TNT GDN,10,0,0.0,21810,1007759,2356,Tablets with full browsers
2016-04-10,390878914,TNT GDN,378,0,0.0,498620,1007745,2356,Mobile devices with full browsers
2016-04-08,390878914,TNT GDN,30,0,0.0,27910,1007815,2356,Mobile devices with full browsers
2016-04-05,390878914,TNT GDN,5,0,0.0,6430,9040237,2356,Tablets with full browsers
2016-04-11,390878914,TNT GDN,254,0,0.0,516860,1007790,2356,Computers
2016-04-01,390878914,TNT GDN,9,0,0.0,16460,1007815,2356,Tablets with full browsers
2016-04-09,390878914,TNT GDN,432,0,0.0,648820,9040246,2356,Mobile devices with full browsers
2016-04-09,390878914,TNT GDN,5,0,0.0,3160,9050530,2356,Computers
2016-04-16,390878914,TNT GDN,49,0,0.0,47020,1007821,2356,Mobile devices with full browsers
2016-04-06,390878914,TNT GDN,318,0,0.0,404860,9040181,2356,Computers
2016-04-13,390878914,TNT GDN,2,0,0.0,4140,9040188,2356,Tablets with full browsers
2016-04-17,390878914,TNT GDN,9,0,0.0,17620,1007821,2356,Tablets with full browsers
2016-04-08,390878914,TNT GDN,1519,0,0.0,2579410,9040215,2356,Computers
2016-04-16,390878914,TNT GDN,17,0,0.0,18840,9050517,2356,Mobile devices with full browsers
2016-04-02,390878914,TNT GDN,992,0,0.0,1538520,9040215,2356,Computers
2016-04-01,390878914,TNT GDN,235,0,0.0,587380,9040200,2356,Computers
2016-04-14,390878914,TNT GDN,104,0,0.0,145640,1007758,2356,Mobile devices with full browsers
2016-04-02,390878914,TNT GDN,12,0,0.0,27700,1007755,2356,Mobile devices with full browsers
2016-04-02,390878914,TNT GDN,283,0,0.0,492400,1007786,2356,Mobile devices with full browsers
2016-04-16,390878914,TNT GDN,44,0,0.0,55430,1007820,2356,Tablets with full browsers
2016-04-11,390878914,TNT GDN,59,0,0.0,91130,9040210,2356,Mobile devices with full browsers
2016-04-07,390878914,TNT GDN,24,0,0.0,35820,1007755,2356,Mobile devices with full browsers
2016-04-15,390878914,TNT GDN,70,0,0.0,79830,9040213,2356,Mobile devices with full browsers
2016-04-09,390878914,TNT GDN,21,0,0.0,25410,9050517,2356,Mobile devices with full browsers
2016-04-03,390878914,TNT GDN,593,0,0.0,981290,1007820,2356,Mobile devices with full browsers
2016-04-05,390878914,TNT GDN,432,0,0.0,769870,9050513,2356,Computers
2016-04-05,390878914,TNT GDN,21,0,0.0,14340,9050517,2356,Mobile devices with full browsers
2016-04-15,390878914,TNT GDN,827,0,0.0,1623810,1007820,2356,Computers
2016-04-01,390878914,TNT GDN,55,0,0.0,32500,9040213,2356,Mobile devices with full browsers
2016-04-14,390878914,TNT GDN,194,1,0.0,283130,9040200,2356,Computers
2016-04-05,390878914,TNT GDN,50,1,0.0,74380,1007786,2356,Tablets with full browsers
2016-04-05,390878914,TNT GDN,1405,0,0.0,1659860,1007792,2356,Computers
2016-04-01,390878914,TNT GDN,104,0,0.0,244470,9050517,2356,Computers
2016-04-15,390878914,TNT GDN,33,0,0.0,69350,1007766,2356,Mobile devices with full browsers
2016-04-14,390878914,TNT GDN,4,0,0.0,5740,9040225,2356,Tablets with full browsers
2016-04-03,390878914,TNT GDN,390,0,0.0,538340,9040216,2356,Computers
2016-04-17,390878914,TNT GDN,105,0,0.0,131110,9040216,2356,Mobile devices with full browsers
2016-04-05,390878914,TNT GDN,23,0,0.0,29920,9050513,2356,Mobile devices with full browsers
2016-04-16,390878914,TNT GDN,18,0,0.0,25120,9050513,2356,Mobile devices with full browsers
2016-04-01,390878914,TNT GDN,675,0,0.0,1538260,9040202,2356,Computers
2016-04-02,390878914,TNT GDN,23,0,0.0,23810,1007825,2356,Mobile devices with full browsers
2016-04-11,390878914,TNT GDN,117,1,0.0,113160,9040215,2356,Mobile devices with full browsers
2016-04-18,390878914,TNT GDN,110,0,0.0,179930,1007766,2356,Computers
2016-04-11,390878914,TNT GDN,773,0,0.0,1067480,1007792,2356,Mobile devices with full browsers
2016-04-05,390878914,TNT GDN,387,0,0.0,522010,9040216,2356,Computers
2016-04-14,390878914,TNT GDN,236,0,0.0,407600,9050513,2356,Computers
2016-04-18,390878914,TNT GDN,99,0,0.0,195930,9050491,2356,Computers
2016-04-05,390878914,TNT GDN,85,0,0.0,69360,9040202,2356,Mobile devices with full browsers
2016-04-12,390878914,TNT GDN,32,0,0.0,23910,9050513,2356,Mobile devices with full browsers
2016-04-08,390878914,TNT GDN,86,0,0.0,98890,9040202,2356,Mobile devices with full browsers
2016-04-15,390878914,TNT GDN,324,0,0.0,555520,9040177,2356,Computers
2016-04-13,390878914,TNT GDN,33,0,0.0,71250,1007820,2356,Tablets with full browsers
2016-04-18,390878914,TNT GDN,298,0,0.0,422000,1007820,2356,Mobile devices with full browsers
2016-04-07,390878914,TNT GDN,60,0,0.0,111270,1007755,2356,Computers
2016-04-17,390878914,TNT GDN,79,0,0.0,55030,9040210,2356,Mobile devices with full browsers
2016-04-02,390878914,TNT GDN,85,0,0.0,167460,1007792,2356,Tablets with full browsers
2016-04-07,390878914,TNT GDN,76,0,0.0,124480,9050484,2356,Computers
2016-04-10,390878914,TNT GDN,27,0,0.0,25010,9050484,2356,Mobile devices with full browsers
2016-04-07,390878914,TNT GDN,52,0,0.0,63680,9040193,2356,Tablets with full browsers
2016-04-12,390878914,TNT GDN,35,0,0.0,85340,9050485,2356,Computers
2016-04-15,390878914,TNT GDN,106,0,0.0,184480,1007742,2356,Tablets with full browsers
2016-04-09,390878914,TNT GDN,1512,0,0.0,3464830,1007742,2356,Computers
2016-04-07,390878914,TNT GDN,3,0,0.0,5500,9040220,2356,Mobile devices with full browsers
2016-04-13,390878914,TNT GDN,22,0,0.0,13450,9040182,2356,Mobile devices with full browsers
2016-04-06,390878914,TNT GDN,1607,0,0.0,2973730,1007742,2356,Computers
2016-04-09,390878914,TNT GDN,287,0,0.0,364470,1007742,2356,Mobile devices with full browsers
2016-04-17,390878914,TNT GDN,379,0,0.0,551920,1007742,2356,Mobile devices with full browsers
2016-04-15,390878914,TNT GDN,80,0,0.0,100990,9040193,2356,Mobile devices with full browsers
2016-04-01,390878914,TNT GDN,31,0,0.0,57290,9040182,2356,Mobile devices with full browsers
2016-04-07,390878914,TNT GDN,6,0,0.0,7970,9050485,2356,Mobile devices with full browsers
2016-04-16,390878914,TNT GDN,234,0,0.0,346160,1007742,2356,Mobile devices with full browsers
2016-04-18,390878914,TNT GDN,246,0,0.0,319990,1007742,2356,Mobile devices with full browsers
2016-04-15,390878914,TNT GDN,1203,0,0.0,1773990,1007742,2356,Computers
2016-04-14,390878914,TNT GDN,45,0,0.0,110310,9040220,2356,Computers
2016-04-03,390878914,TNT GDN,7,0,0.0,5570,9040236,2356,Mobile devices with full browsers
2016-04-10,390878914,TNT GDN,57,0,0.0,107460,9040193,2356,Mobile devices with full browsers
2016-04-12,390878914,TNT GDN,40,0,0.0,71890,9040193,2356,Mobile devices with full browsers
2016-04-16,390878914,TNT GDN,28,0,0.0,31070,9050516,2356,Mobile devices with full browsers
2016-04-06,390878914,TNT GDN,49,0,0.0,53370,1007779,2356,Tablets with full browsers
2016-04-16,390878914,TNT GDN,45,0,0.0,111660,9050479,2356,Computers
2016-04-14,390878914,TNT GDN,97,0,0.0,137190,1007754,2356,Mobile devices with full browsers
2016-04-14,390878914,TNT GDN,25,0,0.0,52800,9040217,2356,Tablets with full browsers
2016-04-07,390878914,TNT GDN,401,0,0.0,667010,1007788,2356,Tablets with full browsers
2016-04-12,390878914,TNT GDN,11,0,0.0,20710,1007754,2356,Tablets with full browsers
2016-04-04,390878914,TNT GDN,225,0,0.0,261040,1007779,2356,Mobile devices with full browsers
2016-04-12,390878914,TNT GDN,8248,1,0.0,13561510,1007788,2356,Computers
2016-04-15,390878914,TNT GDN,10161,2,0.0,13026820,1007788,2356,Mobile devices with full browsers
2016-04-07,390878914,TNT GDN,8513,3,0.0,10643070,1007788,2356,Mobile devices with full browsers
2016-04-14,390878914,TNT GDN,172,0,0.0,238030,1007754,2356,Computers
2016-04-02,390878914,TNT GDN,78,0,0.0,102960,9040217,2356,Mobile devices with full browsers
2016-04-14,390878914,TNT GDN,123,0,0.0,128860,9050516,2356,Mobile devices with full browsers
2016-04-05,390878914,TNT GDN,191,1,0.0,255700,9050516,2356,Computers
2016-04-13,390878914,TNT GDN,60,0,0.0,53470,9040221,2356,Mobile devices with full browsers
2016-04-09,390878914,TNT GDN,10,0,0.0,20140,1007771,2356,Mobile devices with full browsers
2016-04-08,390878914,TNT GDN,185,0,0.0,368640,9040221,2356,Computers
2016-04-05,390878914,TNT GDN,7941,1,0.0,9220750,1007788,2356,Mobile devices with full browsers
2016-04-01,390878914,TNT GDN,2352,1,0.0,3975470,1007779,2356,Computers
2016-04-18,390878914,TNT GDN,25,0,0.0,17870,9040221,2356,Mobile devices with full browsers
2016-04-03,390878914,TNT GDN,1,0,0.0,4260,9040230,2356,Tablets with full browsers
2016-04-10,390878914,TNT GDN,347,0,0.0,703180,1007780,2356,Computers
2016-04-09,390878914,TNT GDN,5,0,0.0,1510,9040203,2356,Mobile devices with full browsers
2016-04-08,390878914,TNT GDN,11,0,0.0,7360,9040195,2356,Tablets with full browsers
2016-04-03,390878914,TNT GDN,45,0,0.0,75220,9040243,2356,Mobile devices with full browsers
2016-04-10,390878914,TNT GDN,133,0,0.0,282320,9040186,2356,Computers
2016-04-09,390878914,TNT GDN,5,0,0.0,18980,1007787,2356,Tablets with full browsers
2016-04-15,390878914,TNT GDN,18,0,0.0,33070,9050500,2356,Computers
2016-04-17,390878914,TNT GDN,14,0,0.0,16260,9050531,2356,Computers
2016-04-14,390878914,TNT GDN,12,0,0.0,8380,9050500,2356,Mobile devices with full browsers
2016-04-11,390878914,TNT GDN,561,0,0.0,1082600,1007809,2356,Tablets with full browsers
2016-04-11,390878914,TNT GDN,58,0,0.0,94650,1007804,2356,Mobile devices with full browsers
2016-04-03,390878914,TNT GDN,9267,1,0.0,14358480,1007785,2356,Computers
2016-04-14,390878914,TNT GDN,68,0,0.0,122940,9040243,2356,Computers
2016-04-15,390878914,TNT GDN,139,0,0.0,171130,1007791,2356,Computers
2016-04-12,390878914,TNT GDN,3,0,0.0,4010,1007791,2356,Tablets with full browsers
2016-04-07,390878914,TNT GDN,10,0,0.0,24750,1007804,2356,Tablets with full browsers
2016-04-02,390878914,TNT GDN,9594,2,0.0,13779420,1007785,2356,Mobile devices with full browsers
2016-04-17,390878914,TNT GDN,9023,0,0.0,14363570,1007785,2356,Computers
2016-04-07,390878914,TNT GDN,26,0,0.0,28830,1007787,2356,Mobile devices with full browsers
2016-04-16,390878914,TNT GDN,130,0,0.0,217580,9040243,2356,Computers
2016-04-01,390878914,TNT GDN,1,0,0.0,0,9050531,2356,Tablets with full browsers
2016-04-08,390878914,TNT GDN,26,0,0.0,49490,9040203,2356,Computers
2016-04-09,390878914,TNT GDN,623,0,0.0,1175050,1007804,2356,Computers
2016-04-13,390878914,TNT GDN,52,0,0.0,99560,9040203,2356,Computers
2016-04-10,390878914,TNT GDN,102,0,0.0,168030,9040195,2356,Mobile devices with full browsers
2016-04-15,390878914,TNT GDN,236,0,0.0,642910,9040186,2356,Computers
2016-04-02,390878914,TNT GDN,8,0,0.0,15400,9050500,2356,Computers
2016-04-07,390878914,TNT GDN,1,0,0.0,0,9040186,2356,Tablets with full browsers
2016-04-17,390878914,TNT GDN,1096,0,0.0,1595330,1007809,2356,Tablets with full browsers
2016-04-03,390878914,TNT GDN,70,0,0.0,95120,1007787,2356,Mobile devices with full browsers
2016-04-14,390878914,TNT GDN,20,0,0.0,31210,9050505,2356,Mobile devices with full browsers
2016-04-16,390878914,TNT GDN,688,0,0.0,1150880,1007819,2356,Computers
2016-04-08,390878914,TNT GDN,43,0,0.0,55890,1007756,2356,Mobile devices with full browsers
2016-04-04,390878914,TNT GDN,134,0,0.0,190450,1007819,2356,Mobile devices with full browsers
2016-04-18,390878914,TNT GDN,77,0,0.0,149070,9040194,2356,Computers
2016-04-10,390878914,TNT GDN,124,0,0.0,217310,1007805,2356,Tablets with full browsers
2016-04-15,390878914,TNT GDN,75,0,0.0,134050,9050497,2356,Computers
