Day,Campaign ID,Campaign,Impressions,Clicks,All conv.,Cost,City,Country/Territory,Device
2016-04-14,390878914,TNT GDN,513,0,0.0,936700,9040212,2356,Computers
2016-04-15,390878914,TNT GDN,3,0,0.0,9570,9040230,2356,Mobile devices with full browsers
2016-04-15,390878914,TNT GDN,849,0,0.0,1398780,1007764,2356,Mobile devices with full browsers
2016-04-14,390878914,TNT GDN,658,0,0.0,1645130,1007764,2356,Computers
2016-04-13,394914754,Hindware Rimless video promotion,2,0,0.0,0,1007764,2356,Mobile devices with full browsers
2016-04-13,394914754,Hindware Rimless video promotion,1,0,0.0,0,9040215,2356,Mobile devices with full browsers
2016-04-16,395092114,Hindwarehome FAN ( Content Targeted),1,0,0.0,0,9040233,2356,Computers
2016-04-14,395092114,Hindwarehome FAN ( Content Targeted),3,0,0.0,0,9050510,2356,Tablets with full browsers
2016-04-14,395092114,Hindwarehome FAN ( Content Targeted),24,0,0.0,3110000,9040227,2356,Computers
2016-04-14,395092114,Hindwarehome FAN ( Content Targeted),33,0,0.0,18180000,9040223,2356,Mobile devices with full browsers
2016-04-14,395092114,Hindwarehome FAN ( Content Targeted),4,0,0.0,1700000,9050493,2356,Mobile devices with full browsers
2016-04-14,395092114,Hindwarehome FAN ( Content Targeted),14,0,0.0,7750000,9040223,2356,Computers
2016-04-15,395092114,Hindwarehome FAN ( Content Targeted),42,0,0.0,15110000,1007772,2356,Mobile devices with full browsers
2016-04-15,395092114,Hindwarehome FAN ( Content Targeted),56,0,0.0,35340000,1007776,2356,Computers
2016-04-15,395092114,Hindwarehome FAN ( Content Targeted),12,0,0.0,3440000,9050500,2356,Mobile devices with full browsers
2016-04-16,395092114,Hindwarehome FAN ( Content Targeted),19,0,0.0,2060000,9040226,2356,Mobile devices with full browsers
2016-04-16,395092114,Hindwarehome FAN ( Content Targeted),12,0,0.0,4490000,1007810,2356,Tablets with full browsers
2016-04-15,395092114,Hindwarehome FAN ( Content Targeted),2,0,0.0,0,9050512,2356,Computers
2016-04-16,395092114,Hindwarehome FAN ( Content Targeted),3,0,0.0,2960000,9040192,2356,Tablets with full browsers
2016-04-14,395092114,Hindwarehome FAN ( Content Targeted),5,0,0.0,2020000,9040194,2356,Mobile devices with full browsers
2016-04-14,395092114,Hindwarehome FAN ( Content Targeted),1,0,0.0,0,9050484,2356,Tablets with full browsers
2016-04-15,395092114,Hindwarehome FAN ( Content Targeted),7,0,0.0,2150000,9050484,2356,Computers
2016-04-14,395092114,Hindwarehome FAN ( Content Targeted),22,0,0.0,8540000,1007820,2356,Tablets with full browsers
2016-04-14,395092114,Hindwarehome FAN ( Content Targeted),26,0,0.0,12500000,9040193,2356,Computers
2016-04-14,395092114,Hindwarehome FAN ( Content Targeted),5,0,0.0,0,9040193,2356,Tablets with full browsers
2016-04-15,395092114,Hindwarehome FAN ( Content Targeted),2,0,0.0,0,9040183,2356,Tablets with full browsers
2016-04-16,395092114,Hindwarehome FAN ( Content Targeted),1,0,0.0,0,9040239,2356,Other
2016-04-14,395092114,Hindwarehome FAN ( Content Targeted),25,0,0.0,13830000,9040221,2356,Mobile devices with full browsers
2016-04-15,395092114,Hindwarehome FAN ( Content Targeted),18,0,0.0,2790000,9040221,2356,Computers
2016-04-14,395092114,Hindwarehome FAN ( Content Targeted),1,0,0.0,0,9040176,2356,Mobile devices with full browsers
2016-04-14,395092114,Hindwarehome FAN ( Content Targeted),8,0,0.0,3870000,9040203,2356,Computers
2016-04-15,395092114,Hindwarehome FAN ( Content Targeted),1,0,0.0,0,9050497,2356,Tablets with full browsers
2016-04-14,395092114,Hindwarehome FAN ( Content Targeted),1,0,0.0,0,9050479,2356,Tablets with full browsers
2016-04-14,395092114,Hindwarehome FAN ( Content Targeted),270,0,0.0,85670000,9040231,2356,Mobile devices with full browsers
2016-04-14,395092114,Hindwarehome FAN ( Content Targeted),41,0,0.0,11450000,1007773,2356,Mobile devices with full browsers
2016-04-16,395092114,Hindwarehome FAN ( Content Targeted),1659,0,0.0,609160000,1007828,2356,Mobile devices with full browsers
2016-04-15,390878914,TNT GDN,1,0,0.0,910,9040242,2356,Mobile devices with full browsers
2016-04-16,395092114,Hindwarehome FAN ( Content Targeted),11,0,0.0,1930000,9040214,2356,Computers
2016-04-14,395092114,Hindwarehome FAN ( Content Targeted),81,0,0.0,23440000,9040169,2356,Mobile devices with full browsers
2016-04-15,395092114,Hindwarehome FAN ( Content Targeted),713,0,0.0,223970000,1007801,2356,Mobile devices with full browsers
2016-04-15,395092114,Hindwarehome FAN ( Content Targeted),30,0,0.0,16960000,1007769,2356,Mobile devices with full browsers
2016-04-14,395092114,Hindwarehome FAN ( Content Targeted),7,0,0.0,830000,9050505,2356,Computers
2016-04-16,395092114,Hindwarehome FAN ( Content Targeted),18,0,0.0,6960000,9050490,2356,Mobile devices with full browsers
2016-04-14,395092114,Hindwarehome FAN ( Content Targeted),24,0,0.0,11520000,1007787,2356,Computers
2016-04-16,395092114,Hindwarehome FAN ( Content Targeted),3753,0,0.0,1252010000,1007768,2356,Mobile devices with full browsers
2016-04-15,395092114,Hindwarehome FAN ( Content Targeted),31,0,0.0,14910000,1007802,2356,Computers
2016-04-14,395092114,Hindwarehome FAN ( Content Targeted),2,0,0.0,0,9040180,2356,Tablets with full browsers
2016-04-15,395092114,Hindwarehome FAN ( Content Targeted),12,0,0.0,0,1007800,2356,Tablets with full browsers
2016-04-15,395092114,Hindwarehome FAN ( Content Targeted),279,0,0.0,74800000,1007768,2356,Tablets with full browsers
2016-04-15,395092114,Hindwarehome FAN ( Content Targeted),4,0,0.0,0,9050529,2356,Computers
2016-04-14,395092114,Hindwarehome FAN ( Content Targeted),1,0,0.0,0,9050520,2356,Computers
2016-04-15,395092114,Hindwarehome FAN ( Content Targeted),17,0,0.0,3150000,9040235,2356,Computers
2016-04-14,395092114,Hindwarehome FAN ( Content Targeted),6,0,0.0,4270000,9050516,2356,Tablets with full browsers
2016-04-15,395092114,Hindwarehome FAN ( Content Targeted),33,0,0.0,6430000,1007795,2356,Mobile devices with full browsers
2016-04-14,395092114,Hindwarehome FAN ( Content Targeted),1,0,0.0,2430000,1007809,2356,Other
2016-04-14,395092114,Hindwarehome FAN ( Content Targeted),3,0,0.0,0,9050498,2356,Tablets with full browsers
2016-04-15,395092114,Hindwarehome FAN ( Content Targeted),128,0,0.0,27250000,1007745,2356,Mobile devices with full browsers
2016-04-15,395092114,Hindwarehome FAN ( Content Targeted),69,0,0.0,24340000,1007749,2356,Computers
2016-04-14,395092114,Hindwarehome FAN ( Content Targeted),15,0,0.0,990000,9050495,2356,Mobile devices with full browsers
2016-04-14,395092114,Hindwarehome FAN ( Content Targeted),16,0,0.0,9020000,9040199,2356,Computers
2016-04-15,395092114,Hindwarehome FAN ( Content Targeted),45,0,0.0,6920000,9040199,2356,Mobile devices with full browsers
2016-04-16,395092114,Hindwarehome FAN ( Content Targeted),2,0,0.0,0,9040238,2356,Computers
2016-04-16,395092114,Hindwarehome FAN ( Content Targeted),12,0,0.0,4780000,1007761,2356,Tablets with full browsers
2016-04-16,395092114,Hindwarehome FAN ( Content Targeted),17,0,0.0,10990000,9040199,2356,Computers
2016-04-14,395092114,Hindwarehome FAN ( Content Targeted),28,0,0.0,5230000,1007749,2356,Tablets with full browsers
2016-04-16,395092114,Hindwarehome FAN ( Content Targeted),53,0,0.0,10940000,1007764,2356,Mobile devices with full browsers
2016-04-14,395092114,Hindwarehome FAN ( Content Targeted),83,0,0.0,23230000,1007744,2356,Mobile devices with full browsers
2016-04-14,395092114,Hindwarehome FAN ( Content Targeted),67,0,0.0,35820000,1007786,2356,Computers
2016-04-13,394914754,Hindware Rimless video promotion,66,0,0.0,16540000,1007751,2356,Mobile devices with full browsers
2016-04-13,394914754,Hindware Rimless video promotion,4,0,0.0,1120000,1007796,2356,Computers
2016-04-16,390878914,TNT GDN,14,0,0.0,20200,1007814,2356,Mobile devices with full browsers
2016-04-15,390878914,TNT GDN,25,0,0.0,37520,9040223,2356,Mobile devices with full browsers
2016-04-13,390878914,TNT GDN,2,0,0.0,0,1007746,2356,Tablets with full browsers
2016-04-16,390878914,TNT GDN,1,0,0.0,0,1007815,2356,Tablets with full browsers
2016-04-16,390878914,TNT GDN,25,0,0.0,27790,9040166,2356,Mobile devices with full browsers
2016-04-13,390878914,TNT GDN,84,0,0.0,109280,1007758,2356,Mobile devices with full browsers
2016-04-13,394914754,Hindware Rimless video promotion,1,0,0.0,1940000,1007817,2356,Computers
2016-04-13,390878914,TNT GDN,36,0,0.0,63630,9050500,2356,Computers
2016-04-16,390878914,TNT GDN,1,0,0.0,0,1007755,2356,Tablets with full browsers
2016-04-15,390878914,TNT GDN,12,0,0.0,34020,1007758,2356,Tablets with full browsers
2016-04-16,390878914,TNT GDN,31,0,0.0,55990,9050500,2356,Computers
2016-04-15,390878914,TNT GDN,9,0,0.0,13060,9050511,2356,Tablets with full browsers
2016-04-13,390878914,TNT GDN,48,0,0.0,70840,1007779,2356,Tablets with full browsers
2016-04-15,390878914,TNT GDN,10,0,0.0,7300,9050522,2356,Mobile devices with full browsers
2016-04-16,390878914,TNT GDN,220,0,0.0,413520,9050511,2356,Computers
2016-04-14,390878914,TNT GDN,2,0,0.0,4680,9050512,2356,Mobile devices with full browsers
2016-04-14,390878914,TNT GDN,405,0,0.0,427120,1007779,2356,Mobile devices with full browsers
2016-04-14,390878914,TNT GDN,4,0,0.0,5290,1007783,2356,Tablets with full browsers
2016-04-13,390878914,TNT GDN,2,0,0.0,760,1007783,2356,Tablets with full browsers
2016-04-15,390878914,TNT GDN,4749,1,0.0,7775690,1007753,2356,Computers
2016-04-13,390878914,TNT GDN,3,0,0.0,3330,9050483,2356,Tablets with full browsers
2016-04-14,390878914,TNT GDN,12,0,0.0,27710,1007791,2356,Tablets with full browsers
2016-04-14,390878914,TNT GDN,3291,1,0.0,3963680,1007824,2356,Mobile devices with full browsers
2016-04-16,390878914,TNT GDN,2,0,0.0,3930,9040193,2356,Tablets with full browsers
2016-04-16,390878914,TNT GDN,120,0,0.0,229770,9040174,2356,Computers
2016-04-14,390878914,TNT GDN,1,0,0.0,0,1007747,2356,Tablets with full browsers
2016-04-16,390878914,TNT GDN,51,0,0.0,138840,9040246,2356,Tablets with full browsers
2016-04-13,394914754,Hindware Rimless video promotion,1,0,0.0,0,9040167,2356,Tablets with full browsers
2016-04-14,390878914,TNT GDN,428,0,0.0,683650,1007778,2356,Computers
2016-04-16,390878914,TNT GDN,2,0,0.0,0,1007787,2356,Tablets with full browsers
2016-04-13,394914754,Hindware Rimless video promotion,49,0,0.0,26160000,1007785,2356,Computers
2016-04-14,390878914,TNT GDN,199,0,0.0,317860,9040222,2356,Computers
2016-04-13,394914754,Hindware Rimless video promotion,1,0,0.0,0,9040198,2356,Mobile devices with full browsers
2016-04-14,390878914,TNT GDN,444,1,0.0,641340,1007828,2356,Tablets with full browsers
2016-04-16,390878914,TNT GDN,6005,2,0.0,6716640,1007828,2356,Mobile devices with full browsers
2016-04-15,390878914,TNT GDN,2,0,0.0,4900,9050478,2356,Mobile devices with full browsers
2016-04-13,390878914,TNT GDN,10,0,0.0,13920,9050525,2356,Computers
2016-04-16,390878914,TNT GDN,12,0,0.0,25800,9050503,2356,Mobile devices with full browsers
2016-04-14,390878914,TNT GDN,16,0,0.0,20150,9050509,2356,Mobile devices with full browsers
2016-04-14,390878914,TNT GDN,52,0,0.0,29360,9050529,2356,Mobile devices with full browsers
2016-04-14,390878914,TNT GDN,36,0,0.0,58460,9040191,2356,Mobile devices with full browsers
2016-04-14,390878914,TNT GDN,15,0,0.0,24660,9040180,2356,Mobile devices with full browsers
2016-04-13,390878914,TNT GDN,109,0,0.0,149490,9040180,2356,Computers
2016-04-15,390878914,TNT GDN,4,0,0.0,1090,9040182,2356,Tablets with full browsers
2016-04-15,390878914,TNT GDN,7628,3,0.0,11816210,1007788,2356,Computers
2016-04-15,390878914,TNT GDN,6,0,0.0,2790,1007795,2356,Tablets with full browsers
2016-04-15,390878914,TNT GDN,93,0,0.0,94210,1007790,2356,Mobile devices with full browsers
2016-04-13,394914754,Hindware Rimless video promotion,1,0,0.0,1690000,1007790,2356,Mobile devices with full browsers
2016-04-15,390878914,TNT GDN,217,0,0.0,387020,1007795,2356,Computers
2016-04-15,390878914,TNT GDN,163,0,0.0,285520,9040241,2356,Computers
2016-04-15,390878914,TNT GDN,69,0,0.0,123500,9050498,2356,Computers
2016-04-13,390878914,TNT GDN,151,0,0.0,193620,9040235,2356,Mobile devices with full browsers
2016-04-14,390878914,TNT GDN,167,0,0.0,265770,9050516,2356,Computers
2016-04-15,390878914,TNT GDN,50,0,0.0,56660,1007745,2356,Tablets with full browsers
2016-04-15,390878914,TNT GDN,11,0,0.0,10530,9040220,2356,Tablets with full browsers
2016-04-14,390878914,TNT GDN,43,0,0.0,91580,9040224,2356,Tablets with full browsers
2016-04-14,390878914,TNT GDN,2,0,0.0,4960,1007774,2356,Tablets with full browsers
2016-04-14,390878914,TNT GDN,1268,0,0.0,2204200,1007740,2356,Tablets with full browsers
2016-04-15,390878914,TNT GDN,683,0,0.0,1286570,1007764,2356,Computers
2016-04-13,390878914,TNT GDN,6940,3,0.0,7969920,1007740,2356,Mobile devices with full browsers
2016-04-14,390878914,TNT GDN,514,0,0.0,797180,9040210,2356,Computers
2016-04-16,390878914,TNT GDN,796,0,0.0,1498200,1007740,2356,Tablets with full browsers
2016-04-15,390878914,TNT GDN,76,0,0.0,109350,9040187,2356,Computers
2016-04-13,394914754,Hindware Rimless video promotion,3,0,0.0,0,1007786,2356,Mobile devices with full browsers
2016-04-13,390878914,TNT GDN,1,0,0.0,0,9050477,2356,Tablets with full browsers
2016-04-16,390878914,TNT GDN,1,0,0.0,0,9050528,2356,Tablets with full browsers
2016-04-16,395092114,Hindwarehome FAN ( Content Targeted),13,0,0.0,4000000,9040200,2356,Mobile devices with full browsers
2016-04-15,395092114,Hindwarehome FAN ( Content Targeted),27,0,0.0,6940000,1007777,2356,Mobile devices with full browsers
2016-04-16,395092114,Hindwarehome FAN ( Content Targeted),1,0,0.0,0,9050489,2356,Mobile devices with full browsers
2016-04-15,395092114,Hindwarehome FAN ( Content Targeted),16,0,0.0,16770000,9050510,2356,Computers
2016-04-16,395092114,Hindwarehome FAN ( Content Targeted),17,0,0.0,12460000,1007777,2356,Computers
2016-04-16,395092114,Hindwarehome FAN ( Content Targeted),3,0,0.0,1670000,9050487,2356,Mobile devices with full browsers
2016-04-14,395092114,Hindwarehome FAN ( Content Targeted),4,0,0.0,1450000,1007827,2356,Tablets with full browsers
2016-04-14,395092114,Hindwarehome FAN ( Content Targeted),24,0,0.0,10870000,1007797,2356,Computers
2016-04-15,395092114,Hindwarehome FAN ( Content Targeted),2,0,0.0,0,9050481,2356,Computers
2016-04-16,395092114,Hindwarehome FAN ( Content Targeted),47,0,0.0,14190000,1007776,2356,Computers
2016-04-15,395092114,Hindwarehome FAN ( Content Targeted),4,0,0.0,1330000,9040223,2356,Tablets with full browsers
2016-04-15,395092114,Hindwarehome FAN ( Content Targeted),58,0,0.0,23850000,1007818,2356,Mobile devices with full browsers
2016-04-14,395092114,Hindwarehome FAN ( Content Targeted),13,0,0.0,10000000,9040184,2356,Mobile devices with full browsers
2016-04-14,395092114,Hindwarehome FAN ( Content Targeted),8,0,0.0,2130000,9050500,2356,Mobile devices with full browsers
2016-04-14,395092114,Hindwarehome FAN ( Content Targeted),26,0,0.0,3070000,1007779,2356,Tablets with full browsers
2016-04-14,395092114,Hindwarehome FAN ( Content Targeted),3,0,0.0,1220000,9050522,2356,Computers
2016-04-14,395092114,Hindwarehome FAN ( Content Targeted),2,0,0.0,0,9050501,2356,Mobile devices with full browsers
2016-04-15,395092114,Hindwarehome FAN ( Content Targeted),5,0,0.0,0,1007810,2356,Tablets with full browsers
2016-04-15,395092114,Hindwarehome FAN ( Content Targeted),54,0,0.0,11740000,9040192,2356,Mobile devices with full browsers
2016-04-16,395092114,Hindwarehome FAN ( Content Targeted),3,0,0.0,0,9040213,2356,Tablets with full browsers
2016-04-16,395092114,Hindwarehome FAN ( Content Targeted),1,0,0.0,0,9050508,2356,Tablets with full browsers
2016-04-16,395092114,Hindwarehome FAN ( Content Targeted),138,0,0.0,47090000,1007742,2356,Mobile devices with full browsers
2016-04-16,390878914,TNT GDN,21649,5,0.0,26193000,1007751,2356,Mobile devices with full browsers
2016-04-15,390878914,TNT GDN,1,0,0.0,1330,9050482,2356,Mobile devices with full browsers
2016-04-16,390878914,TNT GDN,22,0,0.0,14620,9050518,2356,Mobile devices with full browsers
2016-04-16,390878914,TNT GDN,1,0,0.0,4430,9050489,2356,Tablets with full browsers
2016-04-16,390878914,TNT GDN,30,0,0.0,71410,9050488,2356,Computers
2016-04-15,390878914,TNT GDN,1674,0,0.0,2805150,1007751,2356,Tablets with full browsers
2016-04-15,390878914,TNT GDN,88,0,0.0,226780,1007772,2356,Tablets with full browsers
2016-04-14,390878914,TNT GDN,124,0,0.0,194550,1007796,2356,Tablets with full browsers
2016-04-13,390878914,TNT GDN,62,0,0.0,113100,1007743,2356,Tablets with full browsers
2016-04-15,390878914,TNT GDN,4297,5,0.0,5192490,1007796,2356,Mobile devices with full browsers
2016-04-16,390878914,TNT GDN,215,0,0.0,440990,9040227,2356,Computers
2016-04-13,390878914,TNT GDN,178,0,0.0,292290,9040223,2356,Computers
2016-04-13,390878914,TNT GDN,253,0,0.0,373120,9050523,2356,Computers
2016-04-13,390878914,TNT GDN,2,0,0.0,5620,9040223,2356,Tablets with full browsers
2016-04-13,394914754,Hindware Rimless video promotion,1,0,0.0,0,1007748,2356,Mobile devices with full browsers
2016-04-15,390878914,TNT GDN,39,0,0.0,42890,9040184,2356,Mobile devices with full browsers
2016-04-15,390878914,TNT GDN,1,0,0.0,1000,1007755,2356,Tablets with full browsers
2016-04-13,394914754,Hindware Rimless video promotion,6,0,0.0,4450000,1007805,2356,Computers
2016-04-15,390878914,TNT GDN,7,0,0.0,19440,9050501,2356,Mobile devices with full browsers
2016-04-15,390878914,TNT GDN,19,0,0.0,21860,9040189,2356,Tablets with full browsers
2016-04-14,390878914,TNT GDN,195,0,0.0,207070,1007816,2356,Mobile devices with full browsers
2016-04-16,390878914,TNT GDN,7,0,0.0,16910,9040196,2356,Tablets with full browsers
2016-04-14,390878914,TNT GDN,7,0,0.0,12890,9040216,2356,Tablets with full browsers
2016-04-13,390878914,TNT GDN,124,0,0.0,277680,1007791,2356,Computers
2016-04-13,394914754,Hindware Rimless video promotion,1,0,0.0,3000000,1007760,2356,Mobile devices with full browsers
2016-04-16,390878914,TNT GDN,644,0,0.0,1198190,1007780,2356,Computers
2016-04-15,390878914,TNT GDN,604,0,0.0,1006930,9040218,2356,Computers
2016-04-15,390878914,TNT GDN,178,0,0.0,274400,1007824,2356,Tablets with full browsers
2016-04-13,390878914,TNT GDN,318,0,0.0,444170,9040177,2356,Computers
2016-04-16,390878914,TNT GDN,103,0,0.0,104670,1007780,2356,Mobile devices with full browsers
2016-04-15,390878914,TNT GDN,26,0,0.0,47690,9040177,2356,Tablets with full browsers
2016-04-15,390878914,TNT GDN,7,0,0.0,16020,9050497,2356,Mobile devices with full browsers
2016-04-13,394914754,Hindware Rimless video promotion,1,0,0.0,0,9040239,2356,Computers
2016-04-16,390878914,TNT GDN,13,0,0.0,17640,9050531,2356,Mobile devices with full browsers
2016-04-16,390878914,TNT GDN,2409,0,0.0,4794720,1007792,2356,Computers
2016-04-13,390878914,TNT GDN,1894,1,0.0,3031000,1007826,2356,Computers
2016-04-15,390878914,TNT GDN,86,0,0.0,92160,9040181,2356,Mobile devices with full browsers
2016-04-15,390878914,TNT GDN,68,0,0.0,147480,9050524,2356,Computers
2016-04-14,390878914,TNT GDN,113,0,0.0,162330,1007741,2356,Mobile devices with full browsers
2016-04-13,390878914,TNT GDN,1951,0,0.0,2446020,1007801,2356,Computers
2016-04-16,390878914,TNT GDN,7,0,0.0,14740,9040169,2356,Tablets with full browsers
2016-04-16,390878914,TNT GDN,31,0,0.0,64460,9050506,2356,Computers
2016-04-14,390878914,TNT GDN,60,0,0.0,83940,9050506,2356,Computers
2016-04-16,390878914,TNT GDN,165,0,0.0,232620,9040229,2356,Mobile devices with full browsers
2016-04-14,390878914,TNT GDN,528,0,0.0,983720,9040204,2356,Computers
2016-04-13,394914754,Hindware Rimless video promotion,68,0,0.0,23980000,1007828,2356,Computers
2016-04-13,390878914,TNT GDN,81,0,0.0,262770,9040204,2356,Tablets with full browsers
2016-04-14,390878914,TNT GDN,11,0,0.0,6680,9040165,2356,Mobile devices with full browsers
2016-04-16,390878914,TNT GDN,70,0,0.0,74630,1007806,2356,Mobile devices with full browsers
2016-04-13,390878914,TNT GDN,115,0,0.0,232340,1007766,2356,Computers
2016-04-14,390878914,TNT GDN,1910,2,0.0,2461680,9040245,2356,Mobile devices with full browsers
2016-04-13,390878914,TNT GDN,17,0,0.0,36890,9040178,2356,Tablets with full browsers
2016-04-15,390878914,TNT GDN,337,0,0.0,477450,9040214,2356,Computers
2016-04-14,390878914,TNT GDN,26,0,0.0,17150,9040186,2356,Mobile devices with full browsers
2016-04-14,390878914,TNT GDN,2,0,0.0,6470,9040182,2356,Tablets with full browsers
2016-04-14,390878914,TNT GDN,521,0,0.0,826350,1007788,2356,Tablets with full browsers
2016-04-16,390878914,TNT GDN,15,0,0.0,35340,9040241,2356,Tablets with full browsers
2016-04-15,390878914,TNT GDN,471,0,0.0,756930,1007788,2356,Tablets with full browsers
2016-04-15,390878914,TNT GDN,17,0,0.0,34510,9040190,2356,Tablets with full browsers
2016-04-13,390878914,TNT GDN,10,0,0.0,17530,9040241,2356,Tablets with full browsers
2016-04-15,390878914,TNT GDN,75,0,0.0,58380,9040190,2356,Mobile devices with full browsers
2016-04-13,390878914,TNT GDN,6,0,0.0,9520,1007795,2356,Tablets with full browsers
2016-04-13,390878914,TNT GDN,38,0,0.0,27910,1007790,2356,Mobile devices with full browsers
2016-04-16,390878914,TNT GDN,242,0,0.0,405210,1007821,2356,Computers
2016-04-15,390878914,TNT GDN,38,0,0.0,51230,9040230,2356,Computers
2016-04-15,390878914,TNT GDN,92,0,0.0,174050,9040220,2356,Computers
2016-04-13,390878914,TNT GDN,157,0,0.0,267610,1007774,2356,Computers
2016-04-16,390878914,TNT GDN,8,0,0.0,2520,9040212,2356,Tablets with full browsers
2016-04-16,390878914,TNT GDN,2,0,0.0,3500,1007822,2356,Tablets with full browsers
2016-04-13,394914754,Hindware Rimless video promotion,13,0,0.0,8240000,1007799,2356,Computers
2016-04-15,395092114,Hindwarehome FAN ( Content Targeted),1,0,0.0,2450000,9050488,2356,Computers
2016-04-15,395092114,Hindwarehome FAN ( Content Targeted),6,0,0.0,0,9050518,2356,Computers
2016-04-15,395092114,Hindwarehome FAN ( Content Targeted),3,0,0.0,0,9040200,2356,Tablets with full browsers
2016-04-15,395092114,Hindwarehome FAN ( Content Targeted),5,0,0.0,3420000,1007748,2356,Computers
2016-04-14,395092114,Hindwarehome FAN ( Content Targeted),187,0,0.0,83370000,1007796,2356,Computers
2016-04-15,395092114,Hindwarehome FAN ( Content Targeted),37,0,0.0,10310000,1007797,2356,Mobile devices with full browsers
2016-04-16,395092114,Hindwarehome FAN ( Content Targeted),15,0,0.0,9860000,9040184,2356,Computers
2016-04-14,395092114,Hindwarehome FAN ( Content Targeted),13,0,0.0,0,9050507,2356,Computers
2016-04-15,395092114,Hindwarehome FAN ( Content Targeted),38,0,0.0,7210000,9050507,2356,Mobile devices with full browsers
2016-04-14,395092114,Hindwarehome FAN ( Content Targeted),9,0,0.0,9540000,9040166,2356,Computers
2016-04-14,395092114,Hindwarehome FAN ( Content Targeted),1,0,0.0,0,9050522,2356,Mobile devices with full browsers
2016-04-16,395092114,Hindwarehome FAN ( Content Targeted),11,0,0.0,2790000,1007779,2356,Tablets with full browsers
2016-04-16,395092114,Hindwarehome FAN ( Content Targeted),1,0,0.0,0,9040196,2356,Tablets with full browsers
2016-04-14,395092114,Hindwarehome FAN ( Content Targeted),3,0,0.0,2570000,9050508,2356,Computers
2016-04-15,395092114,Hindwarehome FAN ( Content Targeted),21,0,0.0,7730000,1007816,2356,Mobile devices with full browsers
2016-04-14,395092114,Hindwarehome FAN ( Content Targeted),3,0,0.0,3220000,1007791,2356,Mobile devices with full browsers
2016-04-16,395092114,Hindwarehome FAN ( Content Targeted),18,0,0.0,0,9050513,2356,Mobile devices with full browsers
2016-04-14,395092114,Hindwarehome FAN ( Content Targeted),53,0,0.0,11950000,1007824,2356,Tablets with full browsers
2016-04-15,395092114,Hindwarehome FAN ( Content Targeted),461,0,0.0,125020000,1007760,2356,Mobile devices with full browsers
2016-04-15,395092114,Hindwarehome FAN ( Content Targeted),80,0,0.0,26930000,1007780,2356,Mobile devices with full browsers
2016-04-15,395092114,Hindwarehome FAN ( Content Targeted),1,0,0.0,0,9040176,2356,Mobile devices with full browsers
2016-04-16,395092114,Hindwarehome FAN ( Content Targeted),513,0,0.0,146960000,1007760,2356,Mobile devices with full browsers
2016-04-16,395092114,Hindwarehome FAN ( Content Targeted),17,0,0.0,8260000,9040218,2356,Computers
2016-04-16,395092114,Hindwarehome FAN ( Content Targeted),19,0,0.0,9560000,9040218,2356,Mobile devices with full browsers
2016-04-16,395092114,Hindwarehome FAN ( Content Targeted),55,0,0.0,11750000,1007824,2356,Tablets with full browsers
2016-04-14,395092114,Hindwarehome FAN ( Content Targeted),3,0,0.0,3280000,9040236,2356,Computers
2016-04-16,395092114,Hindwarehome FAN ( Content Targeted),128,0,0.0,52180000,1007826,2356,Computers
2016-04-14,395092114,Hindwarehome FAN ( Content Targeted),5,0,0.0,5730000,9040236,2356,Mobile devices with full browsers
2016-04-14,395092114,Hindwarehome FAN ( Content Targeted),3,0,0.0,0,1007747,2356,Tablets with full browsers
2016-04-15,395092114,Hindwarehome FAN ( Content Targeted),1,0,0.0,0,9040236,2356,Computers
2016-04-14,395092114,Hindwarehome FAN ( Content Targeted),27,0,0.0,7960000,1007804,2356,Mobile devices with full browsers
2016-04-14,395092114,Hindwarehome FAN ( Content Targeted),15,0,0.0,9650000,9040237,2356,Computers
2016-04-14,395092114,Hindwarehome FAN ( Content Targeted),2,0,0.0,2240000,1007828,2356,Other
2016-04-14,395092114,Hindwarehome FAN ( Content Targeted),2,0,0.0,3070000,9050494,2356,Computers
2016-04-16,395092114,Hindwarehome FAN ( Content Targeted),2,0,0.0,0,9040242,2356,Mobile devices with full browsers
2016-04-15,395092114,Hindwarehome FAN ( Content Targeted),48,0,0.0,13100000,9040214,2356,Mobile devices with full browsers
2016-04-15,395092114,Hindwarehome FAN ( Content Targeted),77,0,0.0,20730000,9040178,2356,Mobile devices with full browsers
2016-04-15,395092114,Hindwarehome FAN ( Content Targeted),4,0,0.0,2970000,9050506,2356,Mobile devices with full browsers
2016-04-16,395092114,Hindwarehome FAN ( Content Targeted),11,0,0.0,7860000,9050505,2356,Computers
2016-04-16,395092114,Hindwarehome FAN ( Content Targeted),1,0,0.0,0,1007785,2356,Other
2016-04-14,395092114,Hindwarehome FAN ( Content Targeted),1,0,0.0,0,1007787,2356,Tablets with full browsers
2016-04-14,395092114,Hindwarehome FAN ( Content Targeted),78,0,0.0,35370000,9040175,2356,Computers
2016-04-15,395092114,Hindwarehome FAN ( Content Targeted),7,0,0.0,5170000,9040201,2356,Tablets with full browsers
2016-04-14,395092114,Hindwarehome FAN ( Content Targeted),66,0,0.0,34600000,1007802,2356,Computers
2016-04-16,395092114,Hindwarehome FAN ( Content Targeted),3,0,0.0,1800000,9040185,2356,Computers
2016-04-14,395092114,Hindwarehome FAN ( Content Targeted),1,0,0.0,0,9040186,2356,Tablets with full browsers
